Latitude,Longitude,Sample Date,ppt,tmax,tmin,soil,pet,vpd,q,aet,def
-26.98472222,26.63227778,08-03-2011,91.80000000000001,29.349998,15.679999,2.5,181.40001,1.4699999,4.6000000000000005,87.4,94.0
-27.398611,26.614722,08-03-2011,84.9,29.939999,15.61,2.5,191.90001,1.5699999,4.2,80.9,111.0
-27.671111,27.236944,08-03-2011,94.2,29.48,15.049999,2.7,182.90001,1.51,4.7,89.8,93.1
-29.160278,26.573333,08-03-2011,84.30000000000001,28.949999,13.07,2.4,190.1,1.52,4.2,80.4,109.700005
-31.396,29.2651,08-03-2011,98.7,25.96,17.63,23.9,134.5,0.78999996,4.9,119.5,15.0
-25.45963889,28.26430556,08-03-2011,104.7,29.849998,16.63,5.1,164.5,1.37,5.2,100.0,64.5
-25.81048333,27.90955222,09-03-2011,100.5,28.97,16.56,5.1,164.1,1.3299999,5.0,96.1,68.0
-22.225556,29.990556,09-03-2011,78.7,32.969997,21.289999,0.2,164.1,1.73,3.9000000000000004,74.8,89.3
-26.03611,30.99778,09-03-2011,142.70000000000002,28.119999,17.32,15.5,155.6,1.11,7.1000000000000005,137.7,17.9
-28.404444,30.013056,09-03-2011,99.7,29.06,15.54,3.4,160.6,1.29,5.0,95.0,65.6
-29.380556,30.2775,09-03-2011,117.4,25.3,13.86,9.0,134.90001,0.77,5.9,112.8,22.1
-26.648056,27.089444,09-03-2011,93.9,28.599998,15.219999,3.4,170.90001,1.3299999,4.7,89.6,81.3
-26.970278,27.211111,09-03-2011,96.2,28.859999,15.42,3.5,173.90001,1.4,4.800000000000001,91.8,82.1
-27.273889,28.49,09-03-2011,104.7,27.599998,14.009999,4.4,164.3,1.24,5.2,100.1,64.200005
-27.3,28.586944,09-03-2011,103.80000000000001,27.63,13.929999,4.2000003,163.40001,1.24,5.2,99.1,64.3
-27.044444,27.005,09-03-2011,93.5,29.25,15.57,3.3,178.7,1.4499999,4.7,89.200005,89.5
-28.69485,28.23487,09-03-2011,103.4,25.769999,12.639999,3.1000001,160.7,1.11,5.2,98.6,62.100002
-28.883333,27.89,09-03-2011,105.80000000000001,26.349998,12.929999,3.3,164.2,1.18,5.300000000000001,101.0,63.2
-30.568333,29.422778,09-03-2011,105.30000000000001,24.699999,12.12,8.5,137.7,0.81,5.300000000000001,101.5,36.2
-30.570833,29.150556,09-03-2011,108.5,24.51,11.94,6.5,138.90001,0.84,5.4,104.1,34.8
-34.329722,18.990278,09-03-2011,23.5,23.05,13.58,17.9,158.2,0.72999996,1.2000000000000002,27.2,131.0
-30.830556,26.921389,10-03-2011,68.9,27.859999,11.849999,2.7,175.90001,1.31,3.4000000000000004,65.8,110.1
-25.49037,30.6986,10-03-2011,122.5,26.84,15.66,17.2,144.7,0.89,6.1000000000000005,118.4,26.300001
-29.380556,30.2775,10-03-2011,117.4,25.3,13.86,9.0,134.90001,0.77,5.9,112.8,22.1
-30.86013889,29.07125,10-03-2011,101.60000000000001,26.07,14.799999,7.0,140.6,0.94,5.1000000000000005,97.700005,42.9
-30.77586667,29.03221667,10-03-2011,104.30000000000001,26.0,14.53,6.6,141.5,0.96,5.2,100.200005,41.3
-29.658056,25.973333,11-03-2011,71.0,28.289999,12.61,2.2,186.90001,1.4399999,3.6,67.700005,119.200005
-30.534167,24.961944,11-03-2011,44.900000000000006,29.9,13.13,0.0,205.0,1.7099999,2.2,42.600002,162.40001
-31.031389,28.883333,11-03-2011,102.10000000000001,25.63,14.299999,7.0,138.90001,0.9,5.1000000000000005,98.0,40.9
-34.039722,22.133333,11-03-2011,21.1,25.16,15.12,7.3,156.0,0.82,1.1,21.6,134.40001
-28.760833,17.730278,13-03-2011,1.3,34.98,19.64,0.0,257.5,3.03,0.1,1.2,256.30002
-29.7775,29.470833,14-03-2011,148.1,24.17,11.82,8.900001,138.3,0.81,7.4,138.3,0.0
-29.987778,29.851667,14-03-2011,127.0,25.42,13.759999,10.8,136.0,0.83,6.4,122.4,13.6
-29.744167,29.905833,14-03-2011,126.30000000000001,26.31,14.46,8.7,141.6,0.94,6.300000000000001,121.1,20.5
-26.861111,28.884722,14-03-2011,89.0,27.43,14.009999,5.2000003,161.0,1.1899999,4.5,85.200005,75.8
-26.73806,27.59194,14-03-2011,96.30000000000001,28.13,15.17,4.1,168.1,1.3,4.800000000000001,92.0,76.1
-26.45,28.085833,14-03-2011,90.0,27.789999,14.849999,4.5,162.5,1.24,4.5,86.0,76.5
-25.127778,27.628889,15-03-2011,112.2,31.17,17.97,6.1,169.3,1.52,5.6000000000000005,107.1,62.2
-25.20639,27.558,15-03-2011,112.9,31.109999,17.91,6.5,170.0,1.52,5.6000000000000005,108.0,62.0
-24.69514,27.40906,15-03-2011,121.0,31.609999,18.789999,7.0,172.90001,1.61,6.0,115.6,57.3
-25.73411,27.21422,15-03-2011,114.0,28.75,15.25,4.9,164.0,1.27,5.7,108.9,55.100002
-26.006389,29.253889,15-03-2011,96.5,27.09,14.0199995,5.5,152.0,1.1,4.800000000000001,92.3,59.7
-28.747778,31.745833,15-03-2011,97.7,29.599998,19.8,6.4,152.90001,1.05,4.9,93.6,59.3
-30.733889,29.828333,15-03-2011,114.80000000000001,25.43,15.65,33.100002,132.40001,0.77,5.7,120.0,12.400001
-27.398611,26.614722,15-03-2011,84.9,29.939999,15.61,2.5,191.90001,1.5699999,4.2,80.9,111.0
-27.495556,26.074722,15-03-2011,79.9,29.939999,14.9,2.8,194.2,1.5699999,4.0,76.3,117.9
-24.282222,28.090278,16-03-2011,99.0,29.25,16.48,6.6,155.40001,1.26,4.9,94.8,60.600002
-30.398056,30.601944,16-03-2011,125.4,26.41,19.43,49.0,134.7,0.71999997,6.300000000000001,127.0,7.7000003
-30.27402,30.69602,16-03-2011,124.0,26.349998,19.369999,34.100002,134.40001,0.71,6.2,124.4,10.0
-26.880278,26.965,16-03-2011,93.9,29.15,15.61,3.3,175.5,1.42,4.7,89.6,85.9
-27.273889,28.49,16-03-2011,104.7,27.599998,14.009999,4.4,164.3,1.24,5.2,100.1,64.200005
-34.031944,22.053333,16-03-2011,20.200000000000003,25.33,14.79,7.0,157.5,0.84999996,1.0,20.6,136.90001
-23.763056,27.908611,17-03-2011,109.0,30.519999,17.46,5.5,156.3,1.39,5.5,104.1,52.2
-27.00222,28.76528,17-03-2011,95.4,27.63,14.11,5.0,161.6,1.22,4.800000000000001,91.200005,70.4
-27.02314,28.59389,17-03-2011,97.60000000000001,27.8,14.2,4.8,163.1,1.25,4.9,93.3,69.8
-24.925278,29.324444,18-03-2011,109.5,30.97,17.51,4.0,162.40001,1.41,5.5,104.5,57.9
-29.803611,30.516111,18-03-2011,120.7,26.14,16.369999,11.3,134.2,0.77,6.0,116.5,17.7
-26.970278,27.211111,21-03-2011,96.2,28.859999,15.42,3.5,173.90001,1.4,4.800000000000001,91.8,82.1
-27.01011111,26.69808333,22-03-2011,90.9,29.289999,15.61,2.2,183.5,1.4599999,4.5,86.6,96.9
-25.99136,27.84208,22-03-2011,98.5,28.039999,15.62,4.9,161.1,1.24,4.9,94.200005,66.9
-26.861111,28.884722,22-03-2011,89.0,27.43,14.009999,5.2000003,161.0,1.1899999,4.5,85.200005,75.8
-26.45,28.085833,22-03-2011,90.0,27.789999,14.849999,4.5,162.5,1.24,4.5,86.0,76.5
-27.398611,26.614722,22-03-2011,84.9,29.939999,15.61,2.5,191.90001,1.5699999,4.2,80.9,111.0
-33.501667,21.624167,22-03-2011,13.0,27.64,11.98,0.1,189.1,1.37,0.7000000000000001,12.400001,176.7
-33.31388889,19.07472222,22-03-2011,13.8,29.13,14.309999,10.2,205.90001,1.5799999,0.7000000000000001,15.1,190.8
-28.338333,31.373611,22-03-2011,94.60000000000001,28.3,17.35,2.9,148.5,1.01,4.7,90.0,58.5
-29.641944,30.6875,23-03-2011,111.0,27.15,18.08,10.400001,139.7,0.84999996,5.6000000000000005,107.1,32.600002
-28.735556,29.820556,23-03-2011,104.9,29.14,15.839999,3.2,157.90001,1.27,5.2,99.9,58.0
-26.648056,27.089444,23-03-2011,93.9,28.599998,15.219999,3.4,170.90001,1.3299999,4.7,89.6,81.3
-27.044444,27.005,23-03-2011,93.5,29.25,15.57,3.3,178.7,1.4499999,4.7,89.200005,89.5
-29.160278,26.573333,23-03-2011,84.30000000000001,28.949999,13.07,2.4,190.1,1.52,4.2,80.4,109.700005
-33.13083,18.86278,23-03-2011,12.200000000000001,29.59,14.95,7.5,207.1,1.61,0.6000000000000001,12.7,194.40001
-25.45963889,28.26430556,23-03-2011,104.7,29.849998,16.63,5.1,164.5,1.37,5.2,100.0,64.5
-25.81048333,27.90955222,24-03-2011,100.5,28.97,16.56,5.1,164.1,1.3299999,5.0,96.1,68.0
-27.602222,29.942778,24-03-2011,98.7,29.22,15.29,4.1,165.8,1.3399999,4.9,94.1,71.700005
-27.3,28.586944,24-03-2011,103.80000000000001,27.63,13.929999,4.2000003,163.40001,1.24,5.2,99.1,64.3
-33.38056,19.30167,24-03-2011,13.4,26.59,11.87,8.2,194.3,1.35,0.7000000000000001,14.400001,179.90001
-27.00222,28.76528,25-03-2011,95.4,27.63,14.11,5.0,161.6,1.22,4.800000000000001,91.200005,70.4
-27.02314,28.59389,25-03-2011,97.60000000000001,27.8,14.2,4.8,163.1,1.25,4.9,93.3,69.8
-30.160091,27.40124,25-03-2011,84.5,27.289999,12.719999,3.6000001,171.3,1.3199999,4.2,80.700005,90.6
-30.336111,27.359444,25-03-2011,82.9,27.3,12.259999,3.8,171.90001,1.31,4.1000000000000005,79.3,92.6
-28.760833,17.730278,27-03-2011,1.3,34.98,19.64,0.0,257.5,3.03,0.1,1.2,256.30002
-22.43772222,31.07805556,28-03-2011,112.30000000000001,33.94,20.96,0.5,172.0,1.7099999,5.6000000000000005,106.700005,65.3
-26.73806,27.59194,28-03-2011,96.30000000000001,28.13,15.17,4.1,168.1,1.3,4.800000000000001,92.0,76.1
-25.127778,27.628889,29-03-2011,112.2,31.17,17.97,6.1,169.3,1.52,5.6000000000000005,107.1,62.2
-25.20639,27.558,29-03-2011,112.9,31.109999,17.91,6.5,170.0,1.52,5.6000000000000005,108.0,62.0
-24.69514,27.40906,29-03-2011,121.0,31.609999,18.789999,7.0,172.90001,1.61,6.0,115.6,57.3
-27.169444,29.233889,29-03-2011,90.0,26.93,13.59,4.0,157.3,1.12,4.5,86.0,71.3
-26.98472222,26.63227778,29-03-2011,91.80000000000001,29.349998,15.679999,2.5,181.40001,1.4699999,4.6000000000000005,87.4,94.0
-28.141944,26.417778,29-03-2011,83.30000000000001,29.789999,14.54,2.5,192.90001,1.5899999,4.2,79.5,113.4
-28.116667,26.725278,29-03-2011,84.0,29.539999,15.009999,2.5,188.7,1.5699999,4.2,80.1,108.6
-27.398611,26.614722,29-03-2011,84.9,29.939999,15.61,2.5,191.90001,1.5699999,4.2,80.9,111.0
-29.160278,26.573333,29-03-2011,84.30000000000001,28.949999,13.07,2.4,190.1,1.52,4.2,80.4,109.700005
-27.495556,26.074722,29-03-2011,79.9,29.939999,14.9,2.8,194.2,1.5699999,4.0,76.3,117.9
-34.065833,20.404167,30-03-2011,12.700000000000001,29.189999,15.91,6.2000003,179.3,1.5,0.6000000000000001,13.2,166.1
-27.363611,31.783333,30-03-2011,75.0,30.019999,18.93,10.6,154.40001,1.16,3.8000000000000003,72.3,82.1
-26.905,32.324722,30-03-2011,52.2,31.529999,19.46,9.5,159.5,1.26,2.6,50.4,109.1
-28.75,30.442778,30-03-2011,98.10000000000001,30.07,17.529999,3.4,161.1,1.3299999,4.9,93.5,67.6
-29.161667,30.629722,30-03-2011,114.30000000000001,25.699999,14.74,8.3,137.6,0.78999996,5.7,109.8,27.800001
-26.880278,26.965,30-03-2011,93.9,29.15,15.61,3.3,175.5,1.42,4.7,89.6,85.9
-27.398611,26.614722,30-03-2011,84.9,29.939999,15.61,2.5,191.90001,1.5699999,4.2,80.9,111.0
-28.69485,28.23487,30-03-2011,103.4,25.769999,12.639999,3.1000001,160.7,1.11,5.2,98.6,62.100002
-28.883333,27.89,30-03-2011,105.80000000000001,26.349998,12.929999,3.3,164.2,1.18,5.300000000000001,101.0,63.2
-33.818056,19.694722,30-03-2011,12.3,28.73,14.099999,6.2000003,201.8,1.5,0.6000000000000001,12.900001,188.90001
-34.075556,20.145556,30-03-2011,13.3,28.57,14.969999,6.2000003,183.2,1.4399999,0.7000000000000001,13.8,169.40001
-27.00222,28.76528,31-03-2011,95.4,27.63,14.11,5.0,161.6,1.22,4.800000000000001,91.200005,70.4
-27.02314,28.59389,31-03-2011,97.60000000000001,27.8,14.2,4.8,163.1,1.25,4.9,93.3,69.8
-30.679722,26.7125,31-03-2011,68.10000000000001,28.599998,12.28,2.1000001,180.90001,1.4,3.4000000000000004,64.9,116.0
-30.534167,24.961944,31-03-2011,44.900000000000006,29.9,13.13,0.0,205.0,1.7099999,2.2,42.600002,162.40001
-33.897778,20.012778,31-03-2011,11.0,29.26,14.559999,4.9,196.1,1.55,0.5,11.3,184.8
-22.769722,30.886944,01-04-2011,120.60000000000001,32.01,19.9,5.5,159.8,1.4399999,6.0,114.9,44.9
-27.802778,28.768333,01-04-2011,107.80000000000001,26.91,13.11,3.3,159.1,1.15,5.4,102.8,56.3
-27.5275,30.858056,02-04-2011,107.2,27.09,15.63,7.2000003,150.3,0.98999995,5.4,102.700005,47.600002
-25.99136,27.84208,04-04-2011,98.5,28.039999,15.62,4.9,161.1,1.24,4.9,94.200005,66.9
-25.513889,31.224444,04-04-2011,105.80000000000001,28.0,17.51,13.2,149.40001,1.02,5.300000000000001,102.200005,47.2
-25.398889,31.610556,04-04-2011,69.8,29.41,18.67,11.3,146.8,1.05,3.5,67.4,79.4
-24.183889,30.823889,05-04-2011,94.10000000000001,30.939999,19.23,7.0,152.3,1.28,4.7,90.0,62.3
-23.281,30.54305556,05-04-2011,99.5,30.859999,19.76,6.2000003,154.40001,1.3299999,5.0,95.0,59.4
-25.362222,31.956667,05-04-2011,61.5,30.09,18.279999,11.6,146.6,1.05,3.1,59.600002,87.0
-29.380556,30.2775,05-04-2011,117.4,25.3,13.86,9.0,134.90001,0.77,5.9,112.8,22.1
-27.398611,26.614722,05-04-2011,84.9,29.939999,15.61,2.5,191.90001,1.5699999,4.2,80.9,111.0
-25.45963889,28.26430556,05-04-2011,104.7,29.849998,16.63,5.1,164.5,1.37,5.2,100.0,64.5
-25.81048333,27.90955222,06-04-2011,100.5,28.97,16.56,5.1,164.1,1.3299999,5.0,96.1,68.0
-23.658056,31.05,06-04-2011,65.4,31.859999,20.039999,1.2,156.40001,1.41,3.3000000000000003,62.2,94.200005
-24.058889,31.237222,06-04-2011,63.300000000000004,31.59,19.869999,1.4,154.6,1.36,3.2,60.100002,94.5
-24.034167,31.123611,06-04-2011,73.7,31.039999,19.42,1.2,153.8,1.29,3.7,70.0,83.8
-24.99328,30.81444,06-04-2011,145.6,23.949999,13.13,32.2,131.40001,0.62,7.300000000000001,131.40001,0.0
-25.14944444,31.94055556,06-04-2011,62.1,30.01,18.49,9.6,146.8,1.06,3.1,59.8,87.0
-27.937778,31.209444,06-04-2011,82.30000000000001,28.3,17.25,2.9,154.3,1.0799999,4.1000000000000005,78.3,76.0
-28.404444,30.013056,06-04-2011,99.7,29.06,15.54,3.4,160.6,1.29,5.0,95.0,65.6
-26.880278,26.965,06-04-2011,93.9,29.15,15.61,3.3,175.5,1.42,4.7,89.6,85.9
-31.000833,26.353056,06-04-2011,53.800000000000004,27.609999,11.16,2.0,181.2,1.3399999,2.7,51.4,129.8
-24.679167,30.8025,07-04-2011,149.0,25.99,15.07,16.7,143.3,0.85999995,7.4,141.7,1.6
-24.99328,30.81444,07-04-2011,145.6,23.949999,13.13,32.2,131.40001,0.62,7.300000000000001,131.40001,0.0
-27.02314,28.59389,07-04-2011,97.60000000000001,27.8,14.2,4.8,163.1,1.25,4.9,93.3,69.8
-28.760833,17.730278,10-04-2011,1.3,34.98,19.64,0.0,257.5,3.03,0.1,1.2,256.30002
-26.73806,27.59194,10-04-2011,96.30000000000001,28.13,15.17,4.1,168.1,1.3,4.800000000000001,92.0,76.1
-25.49037,30.6986,11-04-2011,122.5,26.84,15.66,17.2,144.7,0.89,6.1000000000000005,118.4,26.300001
-29.987778,29.851667,11-04-2011,127.0,25.42,13.759999,10.8,136.0,0.83,6.4,122.4,13.6
-29.744167,29.905833,11-04-2011,126.30000000000001,26.31,14.46,8.7,141.6,0.94,6.300000000000001,121.1,20.5
-26.861111,28.884722,11-04-2011,89.0,27.43,14.009999,5.2000003,161.0,1.1899999,4.5,85.200005,75.8
-26.970278,27.211111,11-04-2011,96.2,28.859999,15.42,3.5,173.90001,1.4,4.800000000000001,91.8,82.1
-26.45,28.085833,11-04-2011,90.0,27.789999,14.849999,4.5,162.5,1.24,4.5,86.0,76.5
-31.396,29.2651,11-04-2011,98.7,25.96,17.63,23.9,134.5,0.78999996,4.9,119.5,15.0
-31.554722,29.245556,11-04-2011,106.2,24.68,16.57,36.100002,123.700005,0.62,5.300000000000001,115.3,8.400001
-27.356667,27.286389,11-04-2011,94.80000000000001,29.23,15.32,3.0,182.40001,1.4699999,4.7,90.4,92.0
-25.447222,30.711667,11-04-2011,120.30000000000001,27.359999,16.32,15.8,146.6,0.94,6.0,116.0,30.6
-27.01011111,26.69808333,12-04-2011,90.9,29.289999,15.61,2.2,183.5,1.4599999,4.5,86.6,96.9
-25.127778,27.628889,12-04-2011,112.2,31.17,17.97,6.1,169.3,1.52,5.6000000000000005,107.1,62.2
-25.20639,27.558,12-04-2011,112.9,31.109999,17.91,6.5,170.0,1.52,5.6000000000000005,108.0,62.0
-24.69514,27.40906,12-04-2011,121.0,31.609999,18.789999,7.0,172.90001,1.61,6.0,115.6,57.3
-25.73411,27.21422,12-04-2011,114.0,28.75,15.25,4.9,164.0,1.27,5.7,108.9,55.100002
-26.006389,29.253889,12-04-2011,96.5,27.09,14.0199995,5.5,152.0,1.1,4.800000000000001,92.3,59.7
-26.03611,30.99778,12-04-2011,142.70000000000002,28.119999,17.32,15.5,155.6,1.11,7.1000000000000005,137.7,17.9
-28.801278,31.955389,12-04-2011,89.60000000000001,28.939999,19.64,11.0,150.2,0.89,4.5,87.6,62.600002
-30.733889,29.828333,12-04-2011,114.80000000000001,25.43,15.65,33.100002,132.40001,0.77,5.7,120.0,12.400001
-27.169444,29.233889,12-04-2011,90.0,26.93,13.59,4.0,157.3,1.12,4.5,86.0,71.3
-27.802778,28.768333,12-04-2011,107.80000000000001,26.91,13.11,3.3,159.1,1.15,5.4,102.8,56.3
-26.98472222,26.63227778,12-04-2011,91.80000000000001,29.349998,15.679999,2.5,181.40001,1.4699999,4.6000000000000005,87.4,94.0
-27.398611,26.614722,12-04-2011,84.9,29.939999,15.61,2.5,191.90001,1.5699999,4.2,80.9,111.0
-29.160278,26.573333,12-04-2011,84.30000000000001,28.949999,13.07,2.4,190.1,1.52,4.2,80.4,109.700005
-30.568333,29.422778,12-04-2011,105.30000000000001,24.699999,12.12,8.5,137.7,0.81,5.300000000000001,101.5,36.2
-30.570833,29.150556,12-04-2011,108.5,24.51,11.94,6.5,138.90001,0.84,5.4,104.1,34.8
-33.501667,21.624167,12-04-2011,13.0,27.64,11.98,0.1,189.1,1.37,0.7000000000000001,12.400001,176.7
-27.495556,26.074722,12-04-2011,79.9,29.939999,14.9,2.8,194.2,1.5699999,4.0,76.3,117.9
-25.57877778,29.12747222,12-04-2011,102.30000000000001,29.429998,15.799999,4.8,161.6,1.3199999,5.1000000000000005,97.8,63.8
-28.801278,31.955389,13-04-2011,89.60000000000001,28.939999,19.64,11.0,150.2,0.89,4.5,87.6,62.600002
-30.398056,30.601944,13-04-2011,125.4,26.41,19.43,49.0,134.7,0.71999997,6.300000000000001,127.0,7.7000003
-30.27402,30.69602,13-04-2011,124.0,26.349998,19.369999,34.100002,134.40001,0.71,6.2,124.4,10.0
-26.648056,27.089444,13-04-2011,93.9,28.599998,15.219999,3.4,170.90001,1.3299999,4.7,89.6,81.3
-27.044444,27.005,13-04-2011,93.5,29.25,15.57,3.3,178.7,1.4499999,4.7,89.200005,89.5
-31.031389,28.883333,13-04-2011,102.10000000000001,25.63,14.299999,7.0,138.90001,0.9,5.1000000000000005,98.0,40.9
-30.86013889,29.07125,13-04-2011,101.60000000000001,26.07,14.799999,7.0,140.6,0.94,5.1000000000000005,97.700005,42.9
-24.925278,29.324444,14-04-2011,109.5,30.97,17.51,4.0,162.40001,1.41,5.5,104.5,57.9
-27.00222,28.76528,14-04-2011,95.4,27.63,14.11,5.0,161.6,1.22,4.800000000000001,91.200005,70.4
-27.02314,28.59389,14-04-2011,97.60000000000001,27.8,14.2,4.8,163.1,1.25,4.9,93.3,69.8
-30.160091,27.40124,14-04-2011,84.5,27.289999,12.719999,3.6000001,171.3,1.3199999,4.2,80.700005,90.6
-30.336111,27.359444,14-04-2011,82.9,27.3,12.259999,3.8,171.90001,1.31,4.1000000000000005,79.3,92.6
-30.830556,26.921389,15-04-2011,68.9,27.859999,11.849999,2.7,175.90001,1.31,3.4000000000000004,65.8,110.1
-27.902778,24.615556,15-04-2011,70.8,32.02,15.94,0.3,208.0,1.9699999,3.5,67.200005,140.8
-34.031944,22.053333,15-04-2011,20.200000000000003,25.33,14.79,7.0,157.5,0.84999996,1.0,20.6,136.90001
-29.803611,30.516111,15-04-2011,120.7,26.14,16.369999,11.3,134.2,0.77,6.0,116.5,17.7
-22.43772222,31.07805556,16-04-2011,112.30000000000001,33.94,20.96,0.5,172.0,1.7099999,5.6000000000000005,106.700005,65.3
-25.99136,27.84208,18-04-2011,98.5,28.039999,15.62,4.9,161.1,1.24,4.9,94.200005,66.9
-34.039722,22.133333,18-04-2011,21.1,25.16,15.12,7.3,156.0,0.82,1.1,21.6,134.40001
-28.735556,29.820556,19-04-2011,104.9,29.14,15.839999,3.2,157.90001,1.27,5.2,99.9,58.0
-27.802778,28.768333,19-04-2011,107.80000000000001,26.91,13.11,3.3,159.1,1.15,5.4,102.8,56.3
-33.38056,19.30167,19-04-2011,13.4,26.59,11.87,8.2,194.3,1.35,0.7000000000000001,14.400001,179.90001
-33.31388889,19.07472222,19-04-2011,13.8,29.13,14.309999,10.2,205.90001,1.5799999,0.7000000000000001,15.1,190.8
-27.356667,27.286389,19-04-2011,94.80000000000001,29.23,15.32,3.0,182.40001,1.4699999,4.7,90.4,92.0
-28.068333,31.55,19-04-2011,77.30000000000001,30.42,19.76,2.3,159.1,1.31,3.9000000000000004,73.5,85.6
-27.398611,26.614722,20-04-2011,84.9,29.939999,15.61,2.5,191.90001,1.5699999,4.2,80.9,111.0
-29.160278,26.573333,20-04-2011,84.30000000000001,28.949999,13.07,2.4,190.1,1.52,4.2,80.4,109.700005
-30.830556,26.921389,21-04-2011,68.9,27.859999,11.849999,2.7,175.90001,1.31,3.4000000000000004,65.8,110.1
-27.363611,31.783333,21-04-2011,75.0,30.019999,18.93,10.6,154.40001,1.16,3.8000000000000003,72.3,82.1
-27.044444,27.005,21-04-2011,93.5,29.25,15.57,3.3,178.7,1.4499999,4.7,89.200005,89.5
-27.902778,24.615556,21-04-2011,70.8,32.02,15.94,0.3,208.0,1.9699999,3.5,67.200005,140.8
-28.760833,17.730278,25-04-2011,1.3,34.98,19.64,0.0,257.5,3.03,0.1,1.2,256.30002
-26.861111,28.884722,25-04-2011,89.0,27.43,14.009999,5.2000003,161.0,1.1899999,4.5,85.200005,75.8
-26.970278,27.211111,25-04-2011,96.2,28.859999,15.42,3.5,173.90001,1.4,4.800000000000001,91.8,82.1
-26.45,28.085833,25-04-2011,90.0,27.789999,14.849999,4.5,162.5,1.24,4.5,86.0,76.5
-27.01011111,26.69808333,26-04-2011,90.9,29.289999,15.61,2.2,183.5,1.4599999,4.5,86.6,96.9
-25.127778,27.628889,26-04-2011,112.2,31.17,17.97,6.1,169.3,1.52,5.6000000000000005,107.1,62.2
-25.20639,27.558,26-04-2011,112.9,31.109999,17.91,6.5,170.0,1.52,5.6000000000000005,108.0,62.0
-24.69514,27.40906,26-04-2011,121.0,31.609999,18.789999,7.0,172.90001,1.61,6.0,115.6,57.3
-27.169444,29.233889,26-04-2011,90.0,26.93,13.59,4.0,157.3,1.12,4.5,86.0,71.3
-26.98472222,26.63227778,26-04-2011,91.80000000000001,29.349998,15.679999,2.5,181.40001,1.4699999,4.6000000000000005,87.4,94.0
-27.398611,26.614722,26-04-2011,84.9,29.939999,15.61,2.5,191.90001,1.5699999,4.2,80.9,111.0
-27.495556,26.074722,26-04-2011,79.9,29.939999,14.9,2.8,194.2,1.5699999,4.0,76.3,117.9
-34.065833,20.404167,27-04-2011,12.700000000000001,29.189999,15.91,6.2000003,179.3,1.5,0.6000000000000001,13.2,166.1
-28.75,30.442778,27-04-2011,98.10000000000001,30.07,17.529999,3.4,161.1,1.3299999,4.9,93.5,67.6
-29.161667,30.629722,27-04-2011,114.30000000000001,25.699999,14.74,8.3,137.6,0.78999996,5.7,109.8,27.800001
-26.880278,26.965,27-04-2011,93.9,29.15,15.61,3.3,175.5,1.42,4.7,89.6,85.9
-33.897778,20.012778,28-04-2011,11.0,29.26,14.559999,4.9,196.1,1.55,0.5,11.3,184.8
-25.99136,27.84208,02-05-2011,98.5,28.039999,15.62,4.9,161.1,1.24,4.9,94.200005,66.9
-29.380556,30.2775,03-05-2011,117.4,25.3,13.86,9.0,134.90001,0.77,5.9,112.8,22.1
-26.45,28.085833,03-05-2011,90.0,27.789999,14.849999,4.5,162.5,1.24,4.5,86.0,76.5
-27.902778,24.615556,03-05-2011,70.8,32.02,15.94,0.3,208.0,1.9699999,3.5,67.200005,140.8
-25.45963889,28.26430556,03-05-2011,104.7,29.849998,16.63,5.1,164.5,1.37,5.2,100.0,64.5
-25.57877778,29.12747222,03-05-2011,102.30000000000001,29.429998,15.799999,4.8,161.6,1.3199999,5.1000000000000005,97.8,63.8
-25.81048333,27.90955222,04-05-2011,100.5,28.97,16.56,5.1,164.1,1.3299999,5.0,96.1,68.0
-26.006389,29.253889,04-05-2011,96.5,27.09,14.0199995,5.5,152.0,1.1,4.800000000000001,92.3,59.7
-28.404444,30.013056,04-05-2011,99.7,29.06,15.54,3.4,160.6,1.29,5.0,95.0,65.6
-27.802778,28.768333,04-05-2011,107.80000000000001,26.91,13.11,3.3,159.1,1.15,5.4,102.8,56.3
-27.356667,27.286389,04-05-2011,94.80000000000001,29.23,15.32,3.0,182.40001,1.4699999,4.7,90.4,92.0
-27.937778,31.209444,05-05-2011,82.30000000000001,28.3,17.25,2.9,154.3,1.0799999,4.1000000000000005,78.3,76.0
-27.5275,30.858056,05-05-2011,107.2,27.09,15.63,7.2000003,150.3,0.98999995,5.4,102.700005,47.600002
-27.3,28.586944,05-05-2011,103.80000000000001,27.63,13.929999,4.2000003,163.40001,1.24,5.2,99.1,64.3
-27.398611,26.614722,05-05-2011,84.9,29.939999,15.61,2.5,191.90001,1.5699999,4.2,80.9,111.0
-27.00222,28.76528,06-05-2011,95.4,27.63,14.11,5.0,161.6,1.22,4.800000000000001,91.200005,70.4
-27.02314,28.59389,06-05-2011,97.60000000000001,27.8,14.2,4.8,163.1,1.25,4.9,93.3,69.8
-26.648056,27.089444,06-05-2011,93.9,28.599998,15.219999,3.4,170.90001,1.3299999,4.7,89.6,81.3
-26.970278,27.211111,06-05-2011,96.2,28.859999,15.42,3.5,173.90001,1.4,4.800000000000001,91.8,82.1
-28.760833,17.730278,08-05-2011,1.3,34.98,19.64,0.0,257.5,3.03,0.1,1.2,256.30002
-29.7775,29.470833,09-05-2011,148.1,24.17,11.82,8.900001,138.3,0.81,7.4,138.3,0.0
-29.744167,29.905833,09-05-2011,126.30000000000001,26.31,14.46,8.7,141.6,0.94,6.300000000000001,121.1,20.5
